Area_m2,Rooms_noisy,Floor_num_noisy,Parking_num_noisy,Municipality_score,Type_str_Novogradnja,Type_str_Ostalo,Type_str_Stara gradnja,Condition_str_Izvorno stanje,Condition_str_Lux,Condition_str_Ostalo,Condition_str_Renovirano,Condition_str_Za renoviranje,Heating_str_CG,Heating_str_EG,Heating_str_Ostalo,Heating_str_Podno,Heating_str_TA,Heating_str_Toplotne pumpe,Price_per_m2
81.0,2.960175661963354,0.042658762516149445,0.04876680079966471,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3271.604938271605
67.0,1.9569680988754936,-0.0007883706920461808,0.044405933968661326,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
72.0,2.4073773894709065,0.9758244388298958,-0.04605731886314941,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
58.0,3.0219128667959794,0.9959135756238261,0.020557517251568846,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
86.0,4.000535804645772,1.0480032575285476,1.0425248317415665,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
98.42,3.9102957502499978,0.999261809399287,0.9680575345127334,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
25.0,0.4557292928473223,0.9828751610287508,0.006794523055262944,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
65.0,2.581653177193331,1.0133400854316725,1.0415488297588043,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
77.0,2.9479123781333945,0.9740145618778193,-0.046605402141420116,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
108.0,3.9289789744182446,0.9575863328108664,0.01974202672468399,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
98.42,3.997890552055513,0.9628879721910649,0.9797349007372551,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
81.0,3.09713009082212,-0.03719541610422276,0.042439619537653045,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3271.604938271605
86.0,3.9484110543023,0.9651902693512294,1.0471058245165368,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
76.0,3.0344271094811757,0.963882717264941,0.04442664891134339,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
53.0,3.0523239230657433,1.0140874744803214,1.9974214216657464,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1996.9811320754718
53.0,1.94752750879848,0.9681880084399145,1.0362042650989314,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
223.0,5.045643269722372,-0.015433271667613678,1.034454939853507,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
65.0,2.4735566265438504,1.0396788409906013,0.9819100473243255,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
67.0,2.026461166118716,-0.002603835973712762,0.03289154741506774,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
72.0,2.526705942152179,1.0167557738521027,-0.04629923652845074,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
33.0,1.0071549368149517,0.967231987120163,0.009626987848205301,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
67.0,1.9180579540108817,-0.030771098119132922,-0.026999116271229695,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
81.0,3.0670604991178476,-0.04591313837335212,-0.03794331142227212,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3271.604938271605
58.0,2.964156012994347,0.9668935063072165,-0.042304679837079084,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
53.0,2.937303702079971,0.9778590339031958,2.019628877587814,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1996.9811320754718
25.0,0.4081550283109528,0.9677010484276747,-0.01601250362319339,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
53.0,3.018178588637648,0.9588702533757055,2.022476677152876,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1996.9811320754718
45.25,1.5355128723684566,0.9620635871100601,-0.04346436592010577,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
53.0,1.9033175657855712,0.9960778768032725,0.981529033783061,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
108.0,4.002418611659857,0.9706333718405793,0.0039491292375337245,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
65.0,3.4452991550395877,0.9864269861048075,0.029072316483896354,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
86.0,4.02903455808189,1.0003417270854857,0.981875250293207,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
127.0,3.9348732858009985,0.019039482862936524,0.012589137643700912,6,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3425.196850393701
220.0,5.038187547620494,0.9539312139841098,2.038597774823619,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3177.2727272727275
33.0,0.9773470692601075,1.0299410398909044,0.011586318818230454,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
25.0,0.587345997747347,1.0127900389490907,-0.026704052524636625,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
53.0,1.9275041888291986,0.9581759031948872,0.9524400781556538,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
33.0,0.9682132702100517,1.0373578624106776,0.03700988739009299,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
77.0,2.922694704248118,1.0420872400531813,-0.04787305891496129,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
98.42,4.084938723655712,0.9561077959854863,1.03747016726842,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
45.25,1.5754678706761962,0.9776877648147204,0.002893713402721196,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
67.0,1.951588325543031,0.030620127979306133,0.04390676985128962,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
86.0,4.031996809206836,1.0248259690383659,1.0298783235773665,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
71.0,3.063444440040243,0.9684521019356377,1.0497934110533338,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3211.2676056338028
65.0,2.5110401623198926,0.970934932333671,0.985071181545171,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
76.0,3.0059301156712013,0.9870472102791382,0.026718828893112695,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
25.0,0.44837045818009036,0.9984522985191021,-0.009806908639075781,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
86.0,3.9186205535611798,1.0118254771530295,0.9979875620303909,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
223.0,5.079443151590666,-0.013108636043022759,1.012750546321837,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
58.0,3.080083611432666,0.9962534716133148,0.037367711418633875,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
72.0,2.5266202914546536,1.0247470938133756,0.04840834691992951,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
53.0,1.9678059582097402,0.9536683202890598,1.026827341386452,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
81.0,2.969841914922532,-0.024756305565597925,-0.008223321783266624,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3271.604938271605
98.42,4.045191135774048,1.0213349585884552,0.992135700227707,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
223.0,5.079422051990515,0.039520683768719936,1.0237582301588892,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
72.0,2.5774172848530235,1.0011677442115665,-0.02612228542316977,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
53.0,3.055975109171525,1.0032113485265315,1.9610474113131395,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1996.9811320754718
77.0,3.0284063292308576,0.9607172011339776,-0.01453778423592235,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
53.0,1.9168279929990097,0.9947412366823455,0.9787238991654081,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
45.25,1.4323257428189227,1.0032617266455024,-0.020369187954400993,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
53.0,3.0797108377054156,0.9742470503634729,1.973360775104991,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1996.9811320754718
58.0,3.021285811931918,0.976924323094938,-0.045790681036363814,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
98.42,3.901839410323326,0.9877284163104623,0.9517873934733414,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
86.0,3.9202943085732063,0.9520071197777726,1.0487722389736032,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
81.0,3.0327003538216113,-0.01779208344168217,-0.007222686626413767,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3271.604938271605
72.0,2.401012316769244,0.9711448006996545,-0.01156733528403183,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
71.0,2.9321616102834995,0.9827497352177914,1.017964728269307,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3211.2676056338028
65.0,2.5097467578733172,0.9619762131819252,0.9718253887865064,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
108.0,4.038379039538539,1.0390527280739894,0.04499611839502253,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
220.0,5.03039225190052,1.0093592453554048,2.028634501441555,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3177.2727272727275
220.0,4.944853861892112,1.017910231914449,1.958941100231226,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3177.2727272727275
58.0,3.042435844269507,1.0289171238607338,-0.008241922421507161,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
33.0,0.94744981749936,0.9998442198929057,0.03791183075621647,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
67.0,1.9650799396318535,-0.041307971191257634,0.04447320222914103,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
53.0,2.0492982810236047,1.0037106541818548,0.9967401511249869,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
65.0,2.529926579809443,1.008684111802088,1.0113411389210707,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
25.0,0.5698446820988357,1.024543947418433,-0.033296605390792475,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
76.0,3.0315225784600686,0.993165954622968,0.04911686261369766,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
81.0,3.0136617206670944,-0.03724196972044363,-0.026832829861655663,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3271.604938271605
108.0,3.9187349535656186,0.9783775905798724,0.04427317741351257,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
65.0,3.4735431606118867,0.9863082296398635,0.01496466489923684,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
77.0,2.953040473536345,1.0145917241331601,0.010773679487885914,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
45.25,1.4487979286758168,1.0070778304668913,0.0012688511016508558,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
53.0,2.0946021109504893,0.9856096725897846,0.9730669811717758,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
81.0,2.978619544933352,0.04865152487929797,-0.032347196799449175,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3271.604938271605
72.0,2.5784093110354225,1.0105774819356887,-0.027951379092982467,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
76.0,3.0262277251994525,0.9737226791735994,-0.03135617378557455,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
98.42,4.05896226070833,0.9601782472620404,1.0279584473566754,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
25.0,0.5005274186210384,0.9652859139184332,-0.014987474083326992,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
65.0,3.5153807769252716,0.9745957728384508,-0.044215732343660365,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
67.0,1.9985035387637728,-0.03393186267404444,0.04691026301408113,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
223.0,4.939048597559609,-0.031343297594869424,1.0383785884963426,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
108.0,4.044490423052301,0.9785095168693847,0.0427752283195213,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
220.0,4.956154472488171,0.9673373595294755,2.0494907822646433,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3177.2727272727275
45.25,1.4048631932862907,1.0396765424626424,-0.032610475078051274,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
53.0,2.0290944591814335,0.9580233745661643,0.9896242018902659,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
65.0,2.4354221358814097,1.0024511389570254,1.0258238475704091,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
127.0,4.088091716870583,-0.008960317301033846,0.019602061805379226,6,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3425.196850393701
72.0,2.5907857154005174,1.0482378616908608,-0.0346104093660145,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
98.42,4.08297287804409,0.9612038902168052,1.0315833124990619,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
33.0,0.9740317400510888,0.9897855599045742,-0.027555942816333934,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
77.0,2.9030913233057736,1.046947043327537,-0.027618238517737693,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
220.0,5.085663712517545,1.036550712589398,2.0036974422893414,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3177.2727272727275
71.0,2.9856368296634628,1.031707207094928,1.0092939934841703,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3211.2676056338028
76.0,3.093330963808734,0.975790282704494,0.008008620783781117,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
45.25,1.5927239954178505,0.9670887587390066,-0.040851316260224514,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
25.0,0.570601891093472,1.0168643219924431,0.037746086263038034,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2460.0
223.0,4.958889778413917,0.042937598912758584,0.9765600042588706,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
65.0,3.477019545720385,1.005676289301393,-0.03704850787171959,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
65.0,2.5702273343033712,1.00716126894699,1.0388748079868977,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
72.0,2.4633844010312553,0.9779979093660284,0.04556514982297534,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
76.0,2.9338985493372185,1.0269492933191937,0.03621276172654507,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
33.0,1.01136025249167,0.9687043748557523,0.030951607472487805,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
98.42,4.087230954832156,0.9823679236404244,1.0155241980639023,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
53.0,2.0392059593349945,0.9925436438616417,1.0050857370609139,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
58.0,3.0140122340178728,1.0007610378684455,-0.04130132400885899,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
223.0,4.919435298754154,-0.02575902675849198,0.9908453213070698,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6721.52466367713
65.0,3.523001445339834,0.9614836824739204,-0.012731148298768605,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
71.0,3.098010770020853,1.0110620042441631,0.9759753783760327,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3211.2676056338028
77.0,2.9280168030473046,0.9788630553240256,0.022342011368858494,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
108.0,4.0036659304727475,1.0081238221422613,-0.00041242649212291926,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
72.0,2.575474614385591,0.9654362715274203,-0.04189537840923521,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
65.0,2.5481537235508407,0.9981140101854817,0.9720183201949811,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
45.25,1.5394031481990536,1.0032589432551586,0.018325876365959587,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
53.0,3.040496816797422,0.9551823536822427,1.95761308594903,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1996.9811320754718
53.0,1.971898230243951,0.9836604278193921,1.035120691404877,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
127.0,3.9587183688528986,-0.03655853230610258,-0.0004853472986025703,6,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3425.196850393701
58.0,3.0618722310957027,0.9563374970472768,-0.0019413422673352013,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3086.206896551724
86.0,4.062022678935836,1.0489960232389945,1.0092407784659518,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
71.0,3.073414463716021,0.9822353844974723,1.0324680965925148,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3211.2676056338028
108.0,4.082648110511294,1.0309874445854634,-0.015219079209780696,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,3694.4444444444443
67.0,2.0022684797721877,-0.024535934523623616,0.01780161525590636,7,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3955.223880597015
72.0,2.50030325893744,1.018150272222393,0.006573196399579109,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,2513.8888888888887
45.25,1.559659035793355,1.0260227859889686,-0.02329717298305787,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
65.0,3.529992786155553,1.0095638740607844,0.0378629986355158,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
53.0,2.040393375451541,0.9971576188550159,1.0297426021606928,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3500.0
76.0,3.0591585338872203,0.9911840914147269,0.015845183465842544,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1973.6842105263158
77.0,3.078001068363513,0.9848868266542995,0.03505817290942419,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,4740.25974025974
65.0,2.467599031370307,1.0429529144247827,1.0367294200959802,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3767.6923076923076
65.0,3.4751165905279886,1.033061940778773,0.02083629767150348,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3923.076923076923
86.0,3.918796387968174,1.0465026910666513,1.0337013328363671,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3818.1744186046512
33.0,1.0156560281992348,0.9624297223485545,0.019747146166928367,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2696.969696969697
98.42,3.9071884547593485,1.0230867475203644,1.01801407717603,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3800.0
45.25,1.493119603626492,1.0438340456821038,0.01186113782151843,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2651.9337016574586
220.0,5.008528926941516,0.968123306616566,2.025271663955764,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3177.2727272727275
